"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] RestaurantNameComparatorLevenshtein record1Value","[0] RestaurantNameComparatorLevenshtein record2Value","[0] RestaurantNameComparatorLevenshtein record1PreprocessedValue","[0] RestaurantNameComparatorLevenshtein record2PreprocessedValue","[0] RestaurantNameComparatorLevenshtein similarity","[0] RestaurantNameComparatorLevenshtein postproccesedSimilarity","[1] RestaurantCityComparatorEqual record1Value","[1] RestaurantCityComparatorEqual record2Value","[1] RestaurantCityComparatorEqual record1PreprocessedValue","[1] RestaurantCityComparatorEqual record2PreprocessedValue","[1] RestaurantCityComparatorEqual similarity","[1] RestaurantCityComparatorEqual postproccesedSimilarity","[2] RestaurantPostalCodeComparatorLevenshtein record1Value","[2] RestaurantPostalCodeComparatorLevenshtein record2Value","[2] RestaurantPostalCodeComparatorLevenshtein record1PreprocessedValue","[2] RestaurantPostalCodeComparatorLevenshtein record2PreprocessedValue","[2] RestaurantPostalCodeComparatorLevenshtein similarity","[2] RestaurantPostalCodeComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","bookuber_23420","tripadvisor_79059","0.4076923076923077",,"l'anvers du décor","bar restaurant le bienvenu","l'anvers du décor","bar restaurant le bienvenu","0.15384615384615385","0.15384615384615385","paris","paris","paris","paris","1.0","1.0","75018","75018","75018","75018","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19319","tripadvisor_9539","0.23999999999999996",,"baur au lac terrasse","restaurante touareg","baur au lac terrasse","restaurante touareg","0.19999999999999996","0.19999999999999996","zürich","","zürich","","0.0","0.0","8001","8001","8001","8001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17070","tripadvisor_7554","0.1875",,"glärnischho","restaurante boga","glärnischho","restaurante boga","0.125","0.125","zürich","","zürich","","0.0","0.0","8002","8002","8002","8002","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19891","tripadvisor_15833","0.26470588235294124",,"la banca","bistro mainhattan","la banca","bistro mainhattan","0.23529411764705888","0.23529411764705888","berlin","","berlin","","0.0","0.0","10117","10117","10117","10117","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_14392","tripadvisor_50555","0.33684210526315794",,"skipjack - poké bar","l'atelier d'yvonne","skipjack - poké bar","l'atelier d'yvonne","0.052631578947368474","0.052631578947368474","lyon","lyon","lyon","lyon","1.0","1.0","69002","69002","69002","69002","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17070","tripadvisor_5137","0.1411764705882353",,"glärnischho","bosc de les fades","glärnischho","bosc de les fades","0.05882352941176472","0.05882352941176472","zürich","","zürich","","0.0","0.0","8002","8002","8002","8002","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19501","tripadvisor_78125","0.42727272727272725",,"taokan sain","corn'r","taokan sain","corn'r","0.18181818181818177","0.18181818181818177","paris","paris","paris","paris","1.0","1.0","75001","75001","75001","75001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16738","tripadvisor_75973","0.475",,"hard rock cafe paris","cafe limo","hard rock cafe paris","cafe limo","0.25","0.25","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16738","tripadvisor_71136","0.405",,"hard rock cafe paris","l'avenir","hard rock cafe paris","l'avenir","0.15000000000000002","0.15000000000000002","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19277","tripadvisor_78885","0.43999999999999995",,"kaitleen","leda restaurant","kaitleen","leda restaurant","0.19999999999999996","0.19999999999999996","paris","paris","paris","paris","1.0","1.0","75001","75001","75001","75001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19751","tripadvisor_78273","0.41666666666666663",,"ao izakaya","cafe lorette","ao izakaya","cafe lorette","0.16666666666666663","0.16666666666666663","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19751","tripadvisor_78272","0.36363636363636365",,"ao izakaya","l'archicafe","ao izakaya","l'archicafe","0.09090909090909094","0.09090909090909094","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16538","tripadvisor_70702","0.1",,"rech","la famiglia","rech","la famiglia","0.0","0.0","paris 17","paris","paris 17","paris","0.0","0.0","75017","75017","75017","75017","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15874","tripadvisor_18762","0.20000000000000004",,"bocconi","suki","bocconi","suki","0.1428571428571429","0.1428571428571429","brussels","","brussels","","0.0","0.0","1000","1000","1000","1000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24231","tripadvisor_77131","0.48421052631578954",,"nakatani","la maison italienne","nakatani","la maison italienne","0.26315789473684215","0.26315789473684215","paris","paris","paris","paris","1.0","1.0","75007","75007","75007","75007","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_1201","tripadvisor_55730","0.46896551724137936",,"allo pizza san ildefonso","la catrina cantina mezcaleria","allo pizza san ildefonso","la catrina cantina mezcaleria","0.24137931034482762","0.24137931034482762","madrid","madrid","madrid","madrid","1.0","1.0","28004","28004","28004","28004","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24444","tripadvisor_79629","0.38235294117647056",,"ma salle a manger","mcdonald's","ma salle a manger","mcdonald's","0.11764705882352944","0.11764705882352944","paris","paris","paris","paris","1.0","1.0","75001","75001","75001","75001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_14916","tripadvisor_76969","0.42727272727272725",,"au coeur de l'himalaya","l'arc en ciel","au coeur de l'himalaya","l'arc en ciel","0.18181818181818177","0.18181818181818177","paris","paris","paris","paris","1.0","1.0","75019","75019","75019","75019","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15065","tripadvisor_80566","0.2346153846153846",,"les jardins de mandchourie","villa romana","les jardins de mandchourie","villa romana","0.1923076923076923","0.1923076923076923","paris 12","paris","paris 12","paris","0.0","0.0","75012","75012","75012","75012","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17302","tripadvisor_16432","0.19545454545454544",,"rausch schokoladenhaus","pommstore","rausch schokoladenhaus","pommstore","0.13636363636363635","0.13636363636363635","berlin","","berlin","","0.0","0.0","10117","10117","10117","10117","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19478","tripadvisor_79196","0.475",,"bistrot beyrouth","les trois compagnons","bistrot beyrouth","les trois compagnons","0.25","0.25","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16032","tripadvisor_73963","0.25",,"maison blanche","le beaucour","maison blanche","le beaucour","0.2142857142857143","0.2142857142857143","paris 08","paris","paris 08","paris","0.0","0.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22149","tripadvisor_15545","0.23999999999999996",,"relish","cafe lucre","relish","cafe lucre","0.19999999999999996","0.19999999999999996","berlin","","berlin","","0.0","0.0","10117","10117","10117","10117","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24919","tripadvisor_74451","0.375",,"ehden","hokkaido restaurant japonais","ehden","hokkaido restaurant japonais","0.1071428571428571","0.1071428571428571","paris","paris","paris","paris","1.0","1.0","75010","75010","75010","75010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19591","tripadvisor_82705","0.22352941176470592",,"la marquière","restaurant michal","la marquière","restaurant michal","0.17647058823529416","0.17647058823529416","carcassonne","prague","carcassonne","prague","0.0","0.0","11000","11000","11000","11000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19591","tripadvisor_82706","0.25",,"la marquière","vinarna puskin","la marquière","vinarna puskin","0.2142857142857143","0.2142857142857143","carcassonne","prague","carcassonne","prague","0.0","0.0","11000","11000","11000","11000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_25166","tripadvisor_80445","0.4866666666666667",,"le café d'angel","le descazeau","le café d'angel","le descazeau","0.2666666666666667","0.2666666666666667","paris","paris","paris","paris","1.0","1.0","75017","75017","75017","75017","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16206","tripadvisor_85394","0.16999999999999998",,"le cathare","subway","le cathare","subway","0.09999999999999998","0.09999999999999998","carcassonne","prague","carcassonne","prague","0.0","0.0","11000","11000","11000","11000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_1289","tripadvisor_23746","0.21052631578947373",,"ginza izakaya","letz sushi nordhavn","ginza izakaya","letz sushi nordhavn","0.1578947368421053","0.1578947368421053","parramatta","copenhagen","parramatta","copenhagen","0.0","0.0","2150","2150","2150","2150","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15874","tripadvisor_18761","0.275",,"bocconi","chez antonio","bocconi","chez antonio","0.25","0.25","brussels","","brussels","","0.0","0.0","1000","1000","1000","1000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24884","tripadvisor_4656","0.3",,"estimar","eldiset","estimar","eldiset","0.2857142857142857","0.2857142857142857","barcelona","","barcelona","","0.0","0.0","8003","8003","8003","8003","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19798","tripadvisor_78054","0.3954545454545455",,"le bistro de longchamp","chez yannick","le bistro de longchamp","chez yannick","0.13636363636363635","0.13636363636363635","paris","paris","paris","paris","1.0","1.0","75016","75016","75016","75016","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20393","tripadvisor_77312","0.1",,"m64","o'ginkgo","m64","o'ginkgo","0.0","0.0","paris 08","paris","paris 08","paris","0.0","0.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17840","tripadvisor_72168","0.356",,"20 eiffel","ristorante costa d'amalfi","20 eiffel","ristorante costa d'amalfi","0.07999999999999996","0.07999999999999996","paris","paris","paris","paris","1.0","1.0","75007","75007","75007","75007","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19345","tripadvisor_96126","0.21666666666666662",,"jas","canela","jas","canela","0.16666666666666663","0.16666666666666663","wien","vienna","wien","vienna","0.0","0.0","1060","1060","1060","1060","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19249","tripadvisor_74388","0.41052631578947374",,"le caveau de l'isle","cafe voulez-vous","le caveau de l'isle","cafe voulez-vous","0.1578947368421053","0.1578947368421053","paris","paris","paris","paris","1.0","1.0","75004","75004","75004","75004","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16975","tripadvisor_73535","0.37",,"la condesa","paparazzi","la condesa","paparazzi","0.09999999999999998","0.09999999999999998","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21213","tripadvisor_74980","0.5722222222222222",,"le square marcadet","la souris verte","le square marcadet","la souris verte","0.38888888888888884","0.38888888888888884","paris","paris","paris","paris","1.0","1.0","75018","75018","75018","75018","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24903","tripadvisor_96454","0.4473684210526315",,"café motto am fluss","asian bake house","café motto am fluss","asian bake house","0.21052631578947367","0.21052631578947367","vienna","vienna","vienna","vienna","1.0","1.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17388","tripadvisor_78572","0.4666666666666667",,"le chant des oliviers","au negociant","le chant des oliviers","au negociant","0.23809523809523814","0.23809523809523814","paris","paris","paris","paris","1.0","1.0","75018","75018","75018","75018","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_25661","tripadvisor_79436","0.30000000000000004",,"bacco","pont de seine","bacco","pont de seine","0.0","0.0","paris","paris","paris","paris","1.0","1.0","75015","75015","75015","75015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21758","tripadvisor_27680","0.19545454545454544",,"schmilinsky ristorante","xiv heilige","schmilinsky ristorante","xiv heilige","0.13636363636363635","0.13636363636363635","hamburg","","hamburg","","0.0","0.0","20099","20099","20099","20099","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15365","tripadvisor_95355","0.31875",,"die küche wien","l'asino che ride","die küche wien","l'asino che ride","0.3125","0.3125","wien","vienna","wien","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21272","tripadvisor_82026","0.5",,"restaurant tao","tian hua","restaurant tao","tian hua","0.2857142857142857","0.2857142857142857","paris","paris","paris","paris","1.0","1.0","75013","75013","75013","75013","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_6128","tripadvisor_17924","0.2217391304347826",,"knees to chin - bailli","pasta e basta bruxelles","knees to chin - bailli","pasta e basta bruxelles","0.17391304347826086","0.17391304347826086","bruxelles","","bruxelles","","0.0","0.0","1000","1000","1000","1000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15855","tripadvisor_76252","0.356",,"mansouria","l'atelier des rendez-vous","mansouria","l'atelier des rendez-vous","0.07999999999999996","0.07999999999999996","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20953","tripadvisor_56382","0.30000000000000004",,"rasputín","lizard","rasputín","lizard","0.0","0.0","madrid","madrid","madrid","madrid","1.0","1.0","28005","28005","28005","28005","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20393","tripadvisor_78655","0.1",,"m64","beijing8","m64","beijing8","0.0","0.0","paris 08","paris","paris 08","paris","0.0","0.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_1201","tripadvisor_53577","0.5041666666666667",,"allo pizza san ildefonso","celso y manolo","allo pizza san ildefonso","celso y manolo","0.29166666666666663","0.29166666666666663","madrid","madrid","madrid","madrid","1.0","1.0","28004","28004","28004","28004","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19938","tripadvisor_78699","0.37777777777777777",,"chez ly","l'arcade haussmann","chez ly","l'arcade haussmann","0.11111111111111116","0.11111111111111116","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24805","tripadvisor_74212","0.43125",,"charrette créole","le hibou","charrette créole","le hibou","0.1875","0.1875","paris","paris","paris","paris","1.0","1.0","75006","75006","75006","75006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15727","tripadvisor_81103","0.5333333333333333",,"le clarence","le grand corona","le clarence","le grand corona","0.33333333333333337","0.33333333333333337","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23519","tripadvisor_53512","0.46153846153846145",,"el senador","dans le noir?","el senador","dans le noir?","0.23076923076923073","0.23076923076923073","madrid","madrid","madrid","madrid","1.0","1.0","28013","28013","28013","28013","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16989","tripadvisor_71140","0.4076923076923077",,"retro bottega","jouvence","retro bottega","jouvence","0.15384615384615385","0.15384615384615385","paris","paris","paris","paris","1.0","1.0","75012","75012","75012","75012","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24489","tripadvisor_76170","0.42727272727272725",,"le céladon","casa capasa","le céladon","casa capasa","0.18181818181818177","0.18181818181818177","paris","paris","paris","paris","1.0","1.0","75002","75002","75002","75002","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22991","tripadvisor_82342","0.38749999999999996",,"hugo","cojean haussmann","hugo","cojean haussmann","0.125","0.125","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17639","tripadvisor_74264","0.475",,"kaitleen","eathai","kaitleen","eathai","0.25","0.25","paris","paris","paris","paris","1.0","1.0","75001","75001","75001","75001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_25659","tripadvisor_52993","0.44482758620689655",,"taberna del capitán alatriste","casa maria","taberna del capitán alatriste","casa maria","0.2068965517241379","0.2068965517241379","madrid","madrid","madrid","madrid","1.0","1.0","28005","28005","28005","28005","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15855","tripadvisor_75179","0.37777777777777777",,"mansouria","le dix","mansouria","le dix","0.11111111111111116","0.11111111111111116","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24562","tripadvisor_50870","0.5058823529411764",,"la table d'eugène","l'attrape-coeurs","la table d'eugène","l'attrape-coeurs","0.2941176470588235","0.2941176470588235","lyon","lyon","lyon","lyon","1.0","1.0","69001","69001","69001","69001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_18975","tripadvisor_80272","0.4",,"les 110 de taillevent","marcella","les 110 de taillevent","marcella","0.1428571428571429","0.1428571428571429","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23649","tripadvisor_78076","0.5692307692307692",,"a cursita","la giocondina","a cursita","la giocondina","0.3846153846153846","0.3846153846153846","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_18508","tripadvisor_77200","0.37",,"hugo","yoko sushi","hugo","yoko sushi","0.09999999999999998","0.09999999999999998","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_25206","tripadvisor_81706","0.35",,"mamou","en haut de l'a","mamou","en haut de l'a","0.0714285714285714","0.0714285714285714","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15040","tripadvisor_75692","0.36363636363636365",,"louis","chez yanina","louis","chez yanina","0.09090909090909094","0.09090909090909094","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19283","tripadvisor_96915","0.1823529411764706",,"figls","vienam restaurant","figls","vienam restaurant","0.11764705882352944","0.11764705882352944","wien","vienna","wien","vienna","0.0","0.0","1190","1190","1190","1190","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22636","tripadvisor_78204","0.4555555555555555",,"sormani","cook time","sormani","cook time","0.2222222222222222","0.2222222222222222","paris","paris","paris","paris","1.0","1.0","75017","75017","75017","75017","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24801","tripadvisor_76634","0.40937500000000004",,"le bistrot d'eleonore et maxence","cafe des officiers","le bistrot d'eleonore et maxence","cafe des officiers","0.15625","0.15625","paris","paris","paris","paris","1.0","1.0","75007","75007","75007","75007","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_6577","tripadvisor_8516","0.23124999999999998",,"curry in hurry","le petit cabaret","curry in hurry","le petit cabaret","0.1875","0.1875","christchurch","","christchurch","","0.0","0.0","8011","8011","8011","8011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_1143","tripadvisor_71551","0.475",,"rasna restaurant","songsan","rasna restaurant","songsan","0.25","0.25","paris","paris","paris","paris","1.0","1.0","75015","75015","75015","75015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15729","tripadvisor_81365","0.4076923076923077",,"ao izakaya","royal trinite","ao izakaya","royal trinite","0.15384615384615385","0.15384615384615385","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15541","tripadvisor_75801","0.31000000000000005",,"il vicolo","le fenelon","il vicolo","le fenelon","0.30000000000000004","0.30000000000000004","paris 06","paris","paris 06","paris","0.0","0.0","75006","75006","75006","75006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20890","tripadvisor_77952","0.30000000000000004",,"sizin","lafayette cafe","sizin","lafayette cafe","0.0","0.0","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20307","tripadvisor_76543","0.43999999999999995",,"le v","cafe blanc","le v","cafe blanc","0.19999999999999996","0.19999999999999996","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24504","tripadvisor_70691","0.35",,"restaurant tao","pho 14","restaurant tao","pho 14","0.0714285714285714","0.0714285714285714","paris","paris","paris","paris","1.0","1.0","75013","75013","75013","75013","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23231","tripadvisor_72856","0.42352941176470593",,"postiche","la rose de france","postiche","la rose de france","0.17647058823529416","0.17647058823529416","paris","paris","paris","paris","1.0","1.0","75001","75001","75001","75001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23306","tripadvisor_95052","0.23124999999999998",,"vienna 1st","ludwig und adele","vienna 1st","ludwig und adele","0.1875","0.1875","wien","vienna","wien","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23415","tripadvisor_71837","0.44999999999999996",,"le dali","baguett's cafe","le dali","baguett's cafe","0.2142857142857143","0.2142857142857143","paris","paris","paris","paris","1.0","1.0","75001","75001","75001","75001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_11737","tripadvisor_52221","0.2448275862068965",,"tacos world - chevreul","brasserie la cote d azur lyon","tacos world - chevreul","brasserie la cote d azur lyon","0.2068965517241379","0.2068965517241379","lyon-7e-arrondissement","lyon","lyon-7e-arrondissement","lyon","0.0","0.0","69007","69007","69007","69007","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22729","tripadvisor_72546","0.4555555555555555",,"suan siam","ya lamai","suan siam","ya lamai","0.2222222222222222","0.2222222222222222","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22896","tripadvisor_75948","0.4076923076923077",,"juste le zinc","la trattoria","juste le zinc","la trattoria","0.15384615384615385","0.15384615384615385","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20355","tripadvisor_14260","0.21666666666666662",,"heat","ossena","heat","ossena","0.16666666666666663","0.16666666666666663","berlin","","berlin","","0.0","0.0","10178","10178","10178","10178","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22729","tripadvisor_70128","0.30000000000000004",,"suan siam","melt","suan siam","melt","0.0","0.0","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_18816","tripadvisor_76306","0.37777777777777777",,"bellot","la galette au thym","bellot","la galette au thym","0.11111111111111116","0.11111111111111116","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21202","tripadvisor_95772","0.1",,"jas","wok on","jas","wok on","0.0","0.0","wien","vienna","wien","vienna","0.0","0.0","1060","1060","1060","1060","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20437","tripadvisor_24143","0.13684210526315793",,"restaurant maharaja","lin's sushi","restaurant maharaja","lin's sushi","0.052631578947368474","0.052631578947368474","københavn ø","copenhagen","københavn ø","copenhagen","0.0","0.0","2100","2100","2100","2100","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19874","tripadvisor_96664","0.2666666666666667",,"palmenhaus","levante walfischgasse","palmenhaus","levante walfischgasse","0.23809523809523814","0.23809523809523814","wien","vienna","wien","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16427","tripadvisor_80401","0.37368421052631584",,"le temps au temps","paradiso ristorante","le temps au temps","paradiso ristorante","0.10526315789473684","0.10526315789473684","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_5611","tripadvisor_61937","0.28666666666666674",,"l'orto di brera","amo pizza","l'orto di brera","amo pizza","0.2666666666666667","0.2666666666666667","milano","milan","milano","milan","0.0","0.0","20129","20129","20129","20129","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15445","tripadvisor_75858","0.15833333333333335",,"il carpaccio","marie-suzy","il carpaccio","marie-suzy","0.08333333333333337","0.08333333333333337","paris 08","paris","paris 08","paris","0.0","0.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22486","tripadvisor_56019","0.3954545454545455",,"terraza skyline lounge","haya 19","terraza skyline lounge","haya 19","0.13636363636363635","0.13636363636363635","madrid","madrid","madrid","madrid","1.0","1.0","28020","28020","28020","28020","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_6295","tripadvisor_6911","0.25",,"indian zaika","amorino arenas","indian zaika","amorino arenas","0.2142857142857143","0.2142857142857143","christchurch","","christchurch","","0.0","0.0","8014","8014","8014","8014","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21599","tripadvisor_74714","0.43999999999999995",,"le mélisse","mombini","le mélisse","mombini","0.19999999999999996","0.19999999999999996","paris","paris","paris","paris","1.0","1.0","75015","75015","75015","75015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17281","tripadvisor_73417","0.6181818181818182",,"le clarence","le sauvage","le clarence","le sauvage","0.4545454545454546","0.4545454545454546","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17708","tripadvisor_73381","0.3583333333333334",,"sens","la gaufrerie","sens","la gaufrerie","0.08333333333333337","0.08333333333333337","paris","paris","paris","paris","1.0","1.0","75002","75002","75002","75002","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17621","tripadvisor_76656","0.475",,"l'iliade","sushi crimee","l'iliade","sushi crimee","0.25","0.25","paris","paris","paris","paris","1.0","1.0","75019","75019","75019","75019","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19976","tripadvisor_8869","0.16666666666666666",,"la taverna del clínic","esencia wine bar","la taverna del clínic","esencia wine bar","0.09523809523809523","0.09523809523809523","barcelona","","barcelona","","0.0","0.0","8036","8036","8036","8036","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15235","tripadvisor_72135","0.3583333333333334",,"sormani","g by gaspard","sormani","g by gaspard","0.08333333333333337","0.08333333333333337","paris","paris","paris","paris","1.0","1.0","75017","75017","75017","75017","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24035","tripadvisor_73459","0.43333333333333335",,"prik thai","l'entree des artistes","prik thai","l'entree des artistes","0.19047619047619047","0.19047619047619047","paris","paris","paris","paris","1.0","1.0","75014","75014","75014","75014","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_4270","tripadvisor_20229","0.43125",,"walkin thai","saveurs d'orient","walkin thai","saveurs d'orient","0.1875","0.1875","ixelles","ixelles","ixelles","ixelles","1.0","1.0","1050","1050","1050","1050","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_4270","tripadvisor_20228","0.4346153846153846",,"walkin thai","le pickwick - la brasserie","walkin thai","le pickwick - la brasserie","0.1923076923076923","0.1923076923076923","ixelles","ixelles","ixelles","ixelles","1.0","1.0","1050","1050","1050","1050","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15855","tripadvisor_78661","0.30000000000000004",,"mansouria","le khelkom","mansouria","le khelkom","0.0","0.0","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23193","tripadvisor_77240","0.4866666666666667",,"la méditerranée","germaine","la méditerranée","germaine","0.2666666666666667","0.2666666666666667","paris","paris","paris","paris","1.0","1.0","75006","75006","75006","75006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24236","tripadvisor_54141","0.4",,"ginos","vecchia milano","ginos","vecchia milano","0.1428571428571429","0.1428571428571429","madrid","madrid","madrid","madrid","1.0","1.0","28008","28008","28008","28008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_18830","tripadvisor_72858","0.43333333333333335",,"karl et érick","fujiyama paris etoile","karl et érick","fujiyama paris etoile","0.19047619047619047","0.19047619047619047","paris","paris","paris","paris","1.0","1.0","75017","75017","75017","75017","1.0","1.0"
